Inspirational,Inspiration,"There is no point at which you can say, ""Well I am successful now, I might as well relax"". ",Carrie Fisher,US author & movie actress  (1956 -  ),"Now, Successful"
Inspirational,Hope,Science is the refusal to believe on the basis of hope.,Carrie P. Snow,,"Hope, Science"
Inspirational,Age,The trick is growing up without growing old.,Casey Stengel,US baseball manager  (1890 - 1975),"Growing up, Old"
Inspirational,Love,"Ace When you love someone, you've gotta trust them. There's no other way. You've got to give them the key to everything that's yours. Otherwise, what's the point And, for a while, I believed that's the kind of love I had.",Casino,,"Key, Love, Trust"
Inspirational,Morality,"Ace Running a casino is like robbing a bank with no cops around. For guys like me, Las Vegas washes away your sins. It's like a morality car wash.",Casino,,"Car, Morality, Running"
Inspirational,Effort,"Beyond every effort put first, lies an undiscovered opportunity.",Cassia Lewis,,"Effort, First, Lies, Opportunity"
Inspirational,,Winning isn't everything. Wanting to is.,Catfish Hunter,,Winning
Inspirational,Knowledge,Many a man who has known himself at ten forgets himself utterly between ten and thirty.,Catherine Drinker Bowen,,Man
Inspirational,Knowledge,"The more a man knows, the more he forgives.",Catherine the Great ,Russian Royalty; (4/21/1729 - 11/6/1796); ,Man
Inspirational,Spirituality,Many people are uncomfortable with periods of change and transition; we often think that endings equal death. But there is no death without rebirth.,Cathy Hainer,,"Change, Death, People, Rebirth"
Inspirational,Virtue,"I think the first virtue is to restrain the tongue he approaches nearest to gods who knows how to be silent, even though he is in the right.",Cato the Elder,Roman orator & politician  (234 BC - 149 BC),"First, Gods, Right, Tongue, Virtue"
Inspirational,Character,After I'm dead I'd rather have people ask why I have no monument than why I have one.,Cato the Elder,Roman orator & politician  (234 BC - 149 BC),"Monument, People"
Inspirational,Hate,"I hate and I love. Perhaps you ask why I do so. I do not know, but I feel it, and am in agony.",Catullus,,"Hate, Love"
Inspirational,Motivation,The person who makes a success of living is the one who sees his goal steadily and aims for it unswervingly. That is dedication.,Cecil B. DeMille,US movie producer  (1881 - 1959),"Dedication, Goal, Living, Success"
Inspirational,Inspiration,Make a success of living by seeing the goal and aiming at it unswervingly. ,Cecil B. DeMille,US movie producer  (1881 - 1959),"Goal, Living, Success"
Inspirational,Integrity,"Be daring, be different, be impractical, be anything that will assert integrity of purpose and imaginative vision against the play-it-safers, the creatures of the commonplace, the slaves of the ordinary.",Cecil Beaton,English Photographer; (1/14/1904 - 1/18/1980); ,"Integrity, Play, Purpose, Vision, Will"
Inspirational,Strength,"Above all challenge yourself. You may well surprise yourself at what strengths you have, what you can accomplish.",Cecile Springer ,,"Challenge, May"
Inspirational,,"Actually, I feel music becoming more and more important. It's a big source of inspiration. With what's going on in the world, we feel almost desperate. Music also brings you peace.",Cecilia Bartoli,Italian Musician; (6/4/1966 - ); ,"Inspiration, Music, Peace, World"
Inspirational,,Rest in peace. The mistake shall not be repeated.,Cenotaph in Hiroshima,,"Mistake, Peace, Rest"
Inspirational,,There is no such thing as defeat in non-violence.,Cesar Chavez,American Activist; (3/31/1927 - ); ,Defeat
Inspirational,,"Kindness and compassion toward all living things is a mark of a civilized society. Conversely, cruelty, whether it is directed against human beings or against animals, is not the exclusive province of any one culture or community of people. Racism, economic deprival, dog fighting and cock fighting, bull fighting and rodeos are cut from the same fabric: violence. Only when we have become nonviolent toward all life will we have learned to live well ourselves.",Cesar Chavez,American Activist; (3/31/1927 - ); ,"Animals, Community, Compassion, Cruelty, Culture, Fighting, Kindness, Life, Living, People, Racism, Society, Violence, Will"
Inspirational,Genius,Genius is one of the many forms of insanity.,Cesare Lombroso,,"Genius, Insanity"
Inspirational,,"Living is like working out a long addition sum, and if you make a mistake in the first two totals you will never find the right answer. It means involving oneself in a complicated chain of circumstances.",Cesare Pavese,"Italian Poet; (9/9/1908 - ); Italian author, novelist, & translator  (1908 - 1950)","Circumstances, First, Living, Mistake, Right, Will"
Inspirational,Business,The art of management is the art of taking credit for other people's work.,Cesare Pavese,"Italian Poet; (9/9/1908 - ); Italian author, novelist, & translator  (1908 - 1950)","Art, Credit, Management, People, Work"
Inspirational,Business,"No woman marries for money: they are all clever enough, before marrying a millionaire, to fall in love with him first. ",Cesare Pavese,"Italian Poet; (9/9/1908 - ); Italian author, novelist, & translator  (1908 - 1950)","First, Love, Woman"
Inspirational,,No one ever lacks a good reason for suicide.,Cesare Pavese,"Italian Poet; (9/9/1908 - ); Italian author, novelist, & translator  (1908 - 1950)","Reason, Suicide"
Inspirational,Forgiveness,"I do not bring forgiveness with me, nor forgetfulness. The only ones who can forgive are dead; the living have no right to forget.",Chaim Herzog,Israeli Statesman; (9/17/1918 - 4/17/1997); ,"Forget, Forgetfulness, Forgiveness, Living, Right"
Inspirational,Happiness,"A man must fill his life with meaning, meaning is not automatically given to life. It is hard work to fill one's life with meaning.",Chaim Potok,American Author; (2/17/1929 - 7/23/2002); ,"Hard work, Life, Man, Meaning"
Inspirational,Leadership,"There are three essentials to leadership: humility, clarity and courage.",Chan Master Fuchan Yuan,,"Clarity, Courage, Humility"
Inspirational,Knowledge,latin: Nam et ipsa scientia potestas est.; always seen as Knowledge is power and appears inscribed on the wall of the north lobby of The Library of Congress (The Thomas Jefferson Building),Chandler Burr,,"Congress, Knowledge, Power"
Inspirational,Happiness,Happiness is a way station between too much and too little.,Channing Pollock,,Happiness
Inspirational,Achievement,The only good luck many great men ever had was being born with the ability and determination to overcome bad luck. ,Channing Pollock,,"Ability, Being, Determination, Luck, Men"
Inspirational,Common Sense,Gods are fragile things they may be killed by a whiff of science or a dose of common sense.,Chapman Cohen,,"Common sense, Gods, May, Science"
Inspirational,Money,The rich are different from you and me. They pay less taxes. Peter de Vries,CHARITY,,Taxes
Inspirational,Habits,"It's not your salary that makes you rich, it's your spending habits.",Charles A. Jaffe,,Habits
Inspirational,,"Any coward can sit in his home and criticize a pilot for flying into a mountain in a fog. But I would rather, by far, die on a mountainside than in bed. What kind of man would live where there is no daring And is life so dear that we should blame men for dying in adventure Is there a better way to die","Charles Augustus Lindbergh, Jr.",,"Adventure, Bed, Blame, Dying, Flying, Home, Life, Man, Men"
Inspirational,,You need only reflect that one of the best ways to get yourself a reputation as a dangerous citizen these days is to go about repeating the very phrases which our founding fathers used in the struggle for independence.,Charles Austin Beard,,"Fathers, Founding, Independence, Reputation, Struggle"
Inspirational,Attitude,"Let us move on, and step out boldly, though it be into the night, and we can scarcely see the way.",Charles B. Newcomb,,Night
Inspirational,Hell,You know it's going to hell when the best rapper out there is white and the best golfer is black.,Charles Barkley,US basketball player  (1963 -  ),Hell
Inspirational,Motivation,"There is no such thing as a long piece of work, except one that you dare not start.",Charles Baudelaire,French Poet; (4/9/1821 - ); French poet  (1821 - 1867),Work
Inspirational,,"Humanity, you never had it to begin with.",Charles Bukowski,American Author; (8/16/1920 - ); ,Humanity
Inspirational,Motivation,You will never find time for anything. You must make it.,Charles Buxton,English Public Servant; (11/18/1823 - ); ,"Time, Will"
Inspirational,,You must never find time for anything. If you want time you must make it.,Charles Buxton,English Public Servant; (11/18/1823 - ); ,"Time, Want"
Inspirational,,You will never find time for anything. If you want time you must make it.,Charles Buxton,English Public Servant; (11/18/1823 - ); ,"Time, Want, Will"
Inspirational,Inspiration,"In life, as in chess, forethought wins.",Charles Buxton,English Public Servant; (11/18/1823 - ); ,"Chess, Life"
Inspirational,Purpose,"Experience shows that success is due less to ability than to zeal. The winner is he who gives himself to his work, body and soul.",Charles Buxton,English Public Servant; (11/18/1823 - ); ,"Ability, Body, Experience, Soul, Success, Work, Zeal"
Inspirational,Inspiration,You must have long-term goals to keep you from being frustrated by short-term failures. ,Charles C. Noble,,"Being, Goals"
Inspirational,Reputation,"There are two modes of establishing our reputation to be praised by honest men, and to be abused by rogues. It is best, however, to secure the former, because it will invariably be accompanied by the latter.",Charles Caleb Colton,English Writer; (1780 - 1832),"Men, Reputation, Will"
Inspirational,Hate,We hate some persons because we do not know them and we will not know them because we hate them.,Charles Caleb Colton,English Writer; (1780 - 1832),"Hate, Will"
Inspirational,Acceptance,"There are two principles of established acceptance in morals; first, that self-interest is the mainspring of all of our actions, and secondly, that utility is the test of their value.",Charles Caleb Colton,English Writer; (1780 - 1832),"Acceptance, Actions, First, Morals, Principles, Self, Value"
Inspirational,Motivation,"To know the pains of power, we must go to those who have it; to know its pleasures, we must go to those who are seeking it.",Charles Caleb Colton,English Writer; (1780 - 1832),Power
Inspirational,Adversity,"Friendship, of itself a holy tie, Is made more sacred by adversity.",Charles Caleb Colton,English Writer; (1780 - 1832),"Adversity, Friendship"
Inspirational,Love,Imitation is the sincerest of flattery.,Charles Caleb Colton,English Writer; (1780 - 1832),"Flattery, Imitation"
Inspirational,Love,"All thoughts, all passions, all delights Whatever stirs this mortal frame All are but ministers of Love And feed His sacred flame.",Charles Caleb Colton,English Writer; (1780 - 1832),"Love, Thoughts"
Inspirational,Friendship,Friendship often ends in love; but love in friendship - never.,Charles Caleb Colton,English Writer; (1780 - 1832),"Friendship, Love"
Inspirational,Knowledge,"He that knows himself, knows others; and he that is ignorant of himself, could not write a very profound lecture on other men's heads.",Charles Caleb Colton,English Writer; (1780 - 1832),Men
Inspirational,Inspiration,"Hope sees the invisible, feels the intangible, and achieves the impossible. ",Charles Caleb Colton,English Writer; (1780 - 1832),Hope
Inspirational,Intelligence,"A harmless hilarity and a buoyant cheerfulness are not infrequent concomitants of genius; and we are never more deceived than when we mistake gravity for greatness, solemnity for science, and pomposity for erudition.",Charles Caleb Colton,English Writer; (1780 - 1832),"Cheerfulness, Genius, Gravity, Greatness, Mistake, Science"
Inspirational,Doubt,Doubt is the vestibule through which all must pass before they can enter into the temple of wisdom.,Charles Caleb Colton,English Writer; (1780 - 1832),"Doubt, Temple, Wisdom"
Inspirational,Health,"The three great apostles of practical atheism, that make converts without persecuting, and retain them without preaching, are wealth, health, and power.",Charles Caleb Colton,English Writer; (1780 - 1832),"Atheism, Health, Power, Preaching, Wealth"
Inspirational,Hope,"Love lives on hope, and dies when hope is dead It is a flame which sinks for lack of fuel.",Charles Caleb Colton,English Writer; (1780 - 1832),"Hope, Love"
Inspirational,Exercise,The greatest and most amiable privilege which the rich enjoy over the poor is that which they exercise the least--the privilege of making others happy.,Charles Caleb Colton,English Writer; (1780 - 1832),"Exercise, Poor, Privilege"
Inspirational,Cowardice/Weakness,"Suicide sometimes proceeds from cowardice, but not always; for cowardice sometimes prevents it; since as many live because they are afraid to die, as die because they are afraid to live.",Charles Caleb Colton,English Writer; (1780 - 1832),"Cowardice, Suicide"
Inspirational,Success,"Riches may enable us to confer favours, but to confer them with propriety and grace requires a something that riches cannot give.",Charles Caleb Colton,English Writer; (1780 - 1832),"Grace, May"
Inspirational,Inspiration,You are successful the moment you start moving toward a worthwhile goal. ,Charles Carlson,,"Goal, Successful"
Inspirational,Health,"The surest road to health, say what they will, Is never to suppose we shall be ill - Most of those evils we poor mortals know, From doctors and imagination flow.",Charles Churchill,,"Doctors, Health, Imagination, Poor, Road, Will"
Inspirational,Drive,Questions focus our thinking. Ask empowering questions like What's good about this? What's not perfect about it yet? What am I going to do next time? How can I do this and have fun doing it?,Charles Connolly,,"Focus, Fun, Questions, Thinking, Time"
Inspirational,,Your senses are reeling all the time. Finally you find something to write and the very next day you go out and see something else which totally contradicts what you've written and every conclusion you've come to.,Charles Dance,English Actor; (10/10/1946 - ); ,"Day, Senses, Time"
Inspirational,Strength,"If I had my life to live over again, I would have made a rule to read some poetry and listen to some music at least once a week; for perhaps the parts of my brain now atrophied would have thus been kept active through use. The loss of these tastes is a loss of happiness, and may possibly be injurious to the intellect, and more probably to the moral character, by enfeebling the emotional part of our nature.",Charles Darwin ,English biologist  (1809 - 1882),"Character, Happiness, Intellect, Life, Loss, May, Music, Nature, Now, Poetry"
Inspirational,Conscience,"A moral being is one who is capable of comparing his past and future actions or motives, and of approving or disapproving of them",Charles Darwin,English biologist  (1809 - 1882),"Actions, Being, Future, Motives, Past"
Inspirational,Achievement,"It is not the strongest of the species that survive nor the most intelligent, but the one most responsive to change.",Charles Darwin,English biologist  (1809 - 1882),Change
Inspirational,Imagination,"You may be sure that the Americans will commit all the stupidities they can think of, plus some that are beyond imagination.",Charles De Gaulle,French general & politician  (1890 - 1970),"Americans, Imagination, May, Will"
Inspirational,Giving,"You start out giving your hat, then you give your coat, then your shirt, then your skin and finally your soul.",Charles De Gaulle,French general & politician  (1890 - 1970),"Giving, Skin, Soul"
Inspirational,Respect,"I respect only those who resist me, but I cannot tolerate them.",Charles De Gaulle,French general & politician  (1890 - 1970),Respect
Inspirational,Achievement,Difficulty attracts the man of character because it is in embracing it that he realizes himself.,Charles de Gaulle,French general & politician  (1890 - 1970),"Character, Difficulty, Man"
Inspirational,Friends,A great country worthy of the name does not have any friends.,Charles De Gaulle,French general & politician  (1890 - 1970),"Country, Friends, Name"
Inspirational,Determination,"Nothing great will ever be achieved without great mean, and men are great only if they are determined to be so.",Charles De Gaulle ,French general & politician  (1890 - 1970),"Men, Nothing, Will"
Inspirational,,Silence is the ultimate weapon of power.,Charles De Gaulle,French general & politician  (1890 - 1970),"Power, Silence"
Inspirational,,The love of democracy is that of equality.,Charles de Montesquieu,French lawyer & philosopher  (1689 - 1755),"Democracy, Equality, Love"
Inspirational,Wisdom,"There is a wisdom of the head, and a wisdom of the heart.",Charles Dickens,English novelist  (1812 - 1870),"Heart, Wisdom"
Inspirational,Wisdom,"There is a wisdom of the head, and ... a wisdom of the heart.",Charles Dickens,English novelist  (1812 - 1870),"Heart, Wisdom"
Inspirational,Honor,"I will honor Christmas in my heart, and try to keep it all year.",Charles Dickens,English novelist  (1812 - 1870),"Christmas, Heart, Honor, Will"
Inspirational,Determination,"I never could have done what I have done without the habits of punctuality, order, and diligence, without the determination to concentrate myself on one subject at a time...",Charles Dickens,English novelist  (1812 - 1870),"Determination, Diligence, Habits, Order, Punctuality, Time"
Inspirational,Heart,A loving heart is the truest wisdom.,Charles Dickens,English novelist  (1812 - 1870),"Heart, Wisdom"
Inspirational,Drive,"Let no man turn aside, ever so slightly, from the broad path of honour, on the plausible pretence that he is justified by the goodness of his end. All good ends can be worked out by good means.",Charles Dickens,English novelist  (1812 - 1870),"End, Goodness, Man"
Inspirational,Perseverance,"Reflect upon you present blessings, of which every man has many not on your past misfortunes, of which all men have some.",Charles Dickens,English novelist  (1812 - 1870),"Blessings, Man, Men, Past, Present"
Inspirational,Excellence,The excellence of a gift lies in its appropriateness rather than in its value.,Charles Dudley Warner,American Journalist; (9/12/1829 - ); US editor & essayist  (1829 - 1900),"Excellence, Lies, Value"
Inspirational,Regret & Remorse,Regrets are idle yet history is one long regret. Everything might have turned out so differently.,Charles Dudley Warner,American Journalist; (9/12/1829 - ); US editor & essayist  (1829 - 1900),"History, Regret"
Inspirational,,Politics makes strange bedfellows.,Charles Dudley Warner,American Journalist; (9/12/1829 - ); US editor & essayist  (1829 - 1900),Politics
Inspirational,,"An attitude to life which seeks fulfillment in the single-minded pursuit of wealth - in short, materialism - does not fit into this world, because it contains within itself no limiting principle, while the environment in which it is placed is strictly limited.",Charles Edwards,none Leader;,"Attitude, Environment, Fulfillment, Life, Materialism, Pursuit, Wealth, World"
Inspirational,Democracy,"While democracy must have its organizations and controls, its vital breath is individual liberty.",Charles Evans Hughes,,"Democracy, Liberty"
Inspirational,Success,You can't have a better tomorrow if you are thinking about yesterday all the time.,Charles F. Kettering,US electrical engineer & inventor  (1876 - 1958),"Thinking, Time, Tomorrow, Yesterday"
Inspirational,Education,An inventor is simply a fellow who doesn't take his education too seriously.,Charles F. Kettering,US electrical engineer & inventor  (1876 - 1958),Education
Inspirational,Purpose,"It is the 'follow through' that makes the great difference between ultimate success and failure, because it is so easy to stop.",Charles F. Kettering,US electrical engineer & inventor  (1876 - 1958),"Difference, Failure, Success"
Inspirational,Inspiration,My interest is in the future because I am going to spend the rest of my life there.,Charles F. Kettering,US electrical engineer & inventor  (1876 - 1958),"Future, Interest, Life"
Inspirational,Inspiration,It's amazing what ordinary people can do if they set out with preconceived notions. ,Charles F. Kettering,US electrical engineer & inventor  (1876 - 1958),People
Inspirational,Life,Life is a series of little deaths out of which life always returns.,"Charles Feidelson, Jr.",,Life
Inspirational,Suffering,"I am bigger than anything that can happen to me. All these things, sorrow, misforturne, and suffering, are outside my door. I am in the house, and I have the key.",Charles Fletcher Lummis,,"Key, Sorrow, Suffering"
Inspirational,Apathy,In this country men seem to live for action as long as they can and sink into apathy when they retire.,"Charles Francis Adams, Sr.",,"Action, Apathy, Country, Men"
Inspirational,Chance,"You will never stub your toe standing still. The faster you go, the more chance there is of stubbing your toe, but the more chance you have of getting somewhere.",Charles Franklin Kettering,,"Chance, Will"
Inspirational,Leadership,"You can send a message around the world in one-fifth of a second, yet it may take years for it to get from the outside of a man's head to the inside.",Charles Franklin Kettering,,"Man, May, World, Years"
Inspirational,Opportunity,There will always be a Frontier where there is an open mind and a willing hand.,Charles Franklin Kettering,,"Mind, Open, Will"
Inspirational,Progress,"The world hates change, yet it is the only thing that has brought progress.",Charles Franklin Kettering,,"Change, Progress, World"
Inspirational,Achievement,"This problem, too, will look simple after it is solved.",Charles Franklin Kettering,,Will
Inspirational,Inspiration,"An inventor fails 999 times and, and if he succeeds once, he's victorious. He treats his failures as practice shots. ",Charles Franklin Kettering,,Practice
Inspirational,Dignity,Mediocrity requires aloofness to preserve its dignity.,Charles Gates Dawes,,"Dignity, Mediocrity"
Inspirational,Power,"If you tell the truth, you have infinite power supporting you but if not, you have infinite power against you.",Charles Gordon,,"Infinite, Power, Truth"
Inspirational,,Everyone is having a harder time than it appears.,Charles Grodin,,Time
Inspirational,Death,"It was from an old friend who thought he was dying. Anyway, he said, Life and death issues don't come along that often, thank God, so don't treat everything like it's life or death. Go easier.",Charles Grodin,,"Death, Dying, Friend, God, Life, Old, Thought"
Inspirational,Forgiveness,"We are certain that there is forgiveness, because there is a Gospel, and the very essence of the Gospel lies in the proclamation of the pardon of sin.",Charles Haddon Spurgeon,English preacher  (1834 - 1892),"Forgiveness, Lies, Sin"
Inspirational,Humility,"Humility is to make a right estimate of one's self it is no humility for a man to think less of himself than he ought, though it might rather puzzle him to do that.",Charles Haddon Spurgeon,English preacher  (1834 - 1892),"Humility, Man, Right, Self"
Inspirational,Hope,"I do not come into this pulpit hoping that perhaps somebody will of his own free will return to Christ. My hope lies in another quarter. I hope that my Master will lay hold of some of them and say, You are mine, and you shall be mine. I claim you for myself. My hope arises from the freeness of grace, and not from the freedom of the will.",Charles Haddon Spurgeon,English preacher  (1834 - 1892),"Christ, Free will, Freedom, Grace, Hope, Lies"
Inspirational,,By perseverance the snail reached the ark.,Charles Haddon Spurgeon,English preacher  (1834 - 1892),Perseverance
Inspirational,Strength,"It is said that our anxiety does not empty tomorrow of its sorrows, but only empties today of its strength.",Charles Haddon Spurgeon,English preacher  (1834 - 1892),"Anxiety, Strength, Today, Tomorrow"
Inspirational,Death,A new idea is delicate. It can be killed by a sneer or a yawn it can be stabbed to death by a joke or worried to death by a frown on the right person's brow.,Charles Hendrickson Brower,,"Death, Idea, Right"
Inspirational,Confidence,The ultimate ground of faith and knowledge is confidence in God.,Charles Hodge,,"Confidence, Faith, God, Knowledge"
Inspirational,Action,We are born to action and whatever is capable of suggesting and guiding action has power over us from the first.,Charles Horton Cooley,American Sociologist;,"Action, First, Power"
Inspirational,Conflict,"When one ceases from conflict, whether because he has won, because he has lost, or because he cares no more for the game, the virtue passes out of him.",Charles Horton Cooley,American Sociologist;,"Conflict, Virtue"
Inspirational,,An artist cannot fail; it is a success to be one.,Charles Horton Cooley,American Sociologist;,"Artist, Success"
Inspirational,Criticism,One should never criticize his own work except in a fresh and hopeful mood. The self-criticism of a tired mind is suicide.,Charles Horton Cooley,American Sociologist;,"Mind, Self, Suicide, Work"
Inspirational,,Awards are merely the badges of mediocrity.,Charles Ives,,"Awards, Mediocrity"
Inspirational,Ignorance & Stupidity,"There are four things that hold back human progress. Ignorance, stupidity, committees and accountants.",Charles J. C. Lyall,,"Ignorance, Progress, Stupidity"
Inspirational,Inspiration,"Use the losses and failures of the past as a reason for action, not inaction.",Charles J. Givens,American Businessman;,"Action, Inaction, Past, Reason"
Inspirational,Inspiration,There are essentially two things that will make us wiser: the books we read and the people we meet. ,Charles Jones,,"Books, People, Will"
Inspirational,Books,You are the same today that you are going to be in five years from now except for two things the people with whom you associate and the books you read.,Charles Jones,,"Books, Now, People, Today, Years"
Inspirational,,Self-respect permeates every aspect of your life.,Charles Joseph Joe Clark,,"Life, Self"
Inspirational,Expectation,High achievement always takes place in the framework of high expectation.,Charles Kettering,American Inventor; (8/29/1876 - ); ,"Achievement, Expectation"
Inspirational,Inspiration,Our imagination is the only limit to what we can hope to have in the future. ,Charles Kettering,American Inventor; (8/29/1876 - ); ,"Future, Hope, Imagination"
Inspirational,Happiness,"Do it this very moment! Don’t put it off, don’t wait! There’s no use in doing a kindness If you do it a day too late.",Charles Kingsley,English Anglican clergyman & novelist  (1819 - 1875),"Day, Kindness"
Inspirational,Grief,"Every winter, When the great sun has turned his face away, The earth goes down into a vale of grief, And fasts, and weeps, and shrouds herself in sables, Leaving her wedding-garlands to decay-- Then leaps in spring to his returning kisses.",Charles Kingsley,English Anglican clergyman & novelist  (1819 - 1875),"Earth, Grief, Kisses, Spring, Sun, Wedding, Winter"
Inspirational,Discovery,"If we insist that public life be reserved for those whose personal history is pristine, we are not going to get paragons of virtue running our affairs. We will get the very rich, who contract out the messy things in life the very dull, who have nothing to hide and nothing to show and the very devious, expert at covering their tracks and ambitious enough to risk their discovery.",Charles Krauthammer,,"Discovery, History, Life, Nothing, Public, Risk, Running, Virtue, Will"
Inspirational,Morality,"Post-Watergate morality, by which anything left private is taken as presumptive evidence of wrongdoing.",Charles Krauthammer,,"Morality, Post"
Inspirational,Inspiration,"You continually arrive late for work. Yes, but see how early I leave.",Charles Lamb,English critic & essayist  (1775 - 1834),Work
Inspirational,Cowardice/Weakness,"Credulity is the man's weakness, but the child's strength.",Charles Lamb,English critic & essayist  (1775 - 1834),"Credulity, Man, Strength, Weakness"
Inspirational,Change,"The art of living does not consist in preserving and clinging to a particular mood of happiness, but in allowing happiness to change its form without being disappointed by the change for happiness, like a child, must be allowed to grow up.",Charles Langbridge Morgan,,"Art, Being, Change, Happiness, Living"
Inspirational,Zeal,"I don’t believe in taking unnecessary risks, but a life without risk isn’t worth living.",Charles Lindbergh,American Aviator; (2/4/1902 - ); US aviator  (1902 - 1974),"Life, Living, Risk, Worth"
Inspirational,Dreams,"Living in dreams of yesterday, we find ourselves still dreaming of impossible future conquests.",Charles Lindbergh,American Aviator; (2/4/1902 - ); US aviator  (1902 - 1974),"Dreams, Future, Living, Yesterday"
Inspirational,Inspiration,Life without risk is not worth living. ,Charles Lindbergh,American Aviator; (2/4/1902 - ); US aviator  (1902 - 1974),"Life, Living, Risk, Worth"
Inspirational,Courage,"Success is that old ABC - ability, breaks, and courage.",Charles Luckman,American Businessman;,"Ability, Courage, Old, Success"
Inspirational,Winning,You can't be a winner and be afraid to lose.,Charles Lynch ,American Celebrity;,
Inspirational,,Happiness is a warm puppy.,Charles M. Schultz,,Happiness
Inspirational,Life,I think I've discovered the secret of life - you just hang around until you get used to it.,Charles M. Schulz,US cartoonist  (1922 - 2000),Life
Inspirational,Inspiration,The early bird need not pursue the worm when he can order pizza at midnight.,Charles M. Schulz,US cartoonist  (1922 - 2000),"Midnight, Order"
Inspirational,Purpose,I was once asked if a big business man ever reached his objectives. I replied that if a man ever reached his objective he was not a big business man.,Charles M. Schwab,,"Business, Man, Objectives"
Inspirational,Purpose,"A man to carry on a successful business must have imagination. He must see things as in a vision, a dream of the whole thing.",Charles M. Schwab,,"Business, Dream, Imagination, Man, Successful, Vision"
Inspirational,Crime,Too much sensibility creates unhappiness too much insensibility leads to crime.,Charles Maurice de Talleyrand,,"Crime, Sensibility, Unhappiness"
Inspirational,Leadership,I am more afraid of an army of 100 sheep led by a lion than an army of 100 lions led by a sheep.,Charles Maurice de Talleyrand--Perigord,,"Army, Sheep"
Inspirational,Facts,Any clod can have the facts having opinions is an art.,Charles McCabe,none none; (1856 -  ),"Art, Facts, Opinions"
Inspirational,Creativity,"Making the simple complicated is commonplace making the complicated simple, awesomely simple, that's creativity.",Charles Mingu,,Creativity
Inspirational,Drive,"Making the simple complicated is commonplace; making the complicated simple, awesomely simple, that's creative.",Charles Mingus,American Musician; (4/22/1922 - ); ,
Inspirational,Fear,"So, first of all, let me assert my firm belief that the only thing we have to fear is fear itself??""nameless, unreasoning, unjustified terror which paralyzes needed efforts to convert retreat into advance. In every dark hour of our national life a leadersh",Charles Monroe Schulz,,"Belief, Fear, First, Life, Terror"
Inspirational,Knowledge,"As knowledge increases, wonder deepens.",Charles Morgan ,British Novelist; (1/22/1894 - ); ,"Knowledge, Wonder"
Inspirational,,Life is beautiful but people are crazy.,Charles Osgood,American Journalist; (1/8/1933 - ); ,"Life, People"
Inspirational,,Tyranny is always better organized than freedom.,Charles Peguy,French Philosopher; (1/7/1873 - ); ,"Freedom, Tyranny"
Inspirational,,Freedom is a system based on courage.,Charles Peguy,French Philosopher; (1/7/1873 - ); ,"Courage, Freedom"
Inspirational,Truth,He who does not bellow the truth when he knows the truth makes himself the accomplice of liars and forgers.,Charles Peguy,French Philosopher; (1/7/1873 - ); ,Truth
Inspirational,Experience,It is innocence that is full and experience that is empty. It is innocence that wins and experience that loses.,Charles Peguy,French Philosopher; (1/7/1873 - ); ,"Experience, Innocence"
Inspirational,Character,The discipline you learn and character you build from setting and achieving a goal can be more valuable than the achievement of the goal itself.,Charles R. Brown,,"Achievement, Character, Discipline, Goal"
Inspirational,Drive,We are all faced with a series of great opportunities brilliantly disguised as impossible situations. ,Charles R. Swindoll,,
Inspirational,Friends,"I cannot even imagine where I would be today were it not for that handful of friends who have given me a heart full of joy. Let's face it, friends make life a lot more fun.",Charles R. Swindoll,,"Friends, Fun, Heart, Joy, Life, Today"
Inspirational,Excellence,"The secret of living a life of excellence is merely a matter of thinking thoughts of excellence. Really, it's a matter of programming our minds with the kind of information that will set us free.",Charles R. Swindoll,,"Excellence, Information, Life, Living, Programming, Thinking, Thoughts, Will"
Inspirational,Inspiration,The past is over.. .forget it. The future holds hope.. .reach for it.,Charles R. Swindoll,,"Future, Hope, Past"
Inspirational,Attitude,"The remarkable thing we have is a choice every day regarding the attitude we will embrace for that day. We cannot change our past... We cannot change the fact that people will act in a certain way. We cannot change the inevitable. The only thing we can do is play on the one string we have, and that is our attitude.",Charles R. Swindoll,,"Act, Attitude, Change, Choice, Day, Fact, Past, People, Play, Remarkable, Will"
Inspirational,Character,"Not a day passes over the earth, but men and women of no note do great deeds, speak great words and suffer noble sorrows.",Charles Reade ,,"Day, Deeds, Earth, Men, Women, Words"
Inspirational,Character,Sow an act and you reap a habit. Sow a habit and you reap a character. Sow a character and you reap a destiny.,Charles Reade,,"Act, Character, Destiny, Habit"
Inspirational,Character,"Sow a Thought, and you reap an Act; Sow an Act, and you reap a Habit; Sow a Habit, and you reap a Character; Sow a Character, and you reap a Destiny.",Charles Reade,,"Act, Character, Destiny, Habit, Thought"
Inspirational,Facts,"False facts are highly injurious to the progress of science, for they often endure long but false views, if supported by some evidence, do little harm, for everyone takes a salutory pleasure in proving their falseness.",Charles Robert Darwin,,"Facts, Harm, Pleasure, Progress, Science"
Inspirational,Habits,"Man is descended from a hairy, tailed quadruped, probably arboreal in its habits.",Charles Robert Darwin,,"Habits, Man"
Inspirational,Knowledge,positively assert that this or that problem will never be solved by science.,Charles Robert Darwin,,"Science, Will"
